area,year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,item,value_hg_ha
Argentina,1999,591,62831.39,17.71,Maize,53702
Argentina,1999,591,62831.39,17.71,Potatoes,238938
Argentina,1999,591,62831.39,17.71,"Rice, paddy",57337
Argentina,1999,591,62831.39,17.71,Sorghum,43845
Argentina,1999,591,62831.39,17.71,Soybeans,24450
Argentina,1999,591,62831.39,17.71,Sweet potatoes,143991
Argentina,1999,591,62831.39,17.71,Wheat,23028
Argentina,2000,591,63265.78,16.98,Cassava,100000
Argentina,2000,591,63265.78,16.98,Maize,54329
Argentina,2000,591,63265.78,16.98,Potatoes,277566
Argentina,2000,591,63265.78,16.98,"Rice, paddy",47798
Argentina,2000,591,63265.78,16.98,Sorghum,46477
Argentina,2000,591,63265.78,16.98,Soybeans,23312
Argentina,2000,591,63265.78,16.98,Sweet potatoes,151462
Argentina,2000,591,63265.78,16.98,Wheat,24873
Argentina,2000,591,63265.78,17.66,Cassava,100000
Argentina,2000,591,63265.78,17.66,Maize,54329
Argentina,2000,591,63265.78,17.66,Potatoes,277566
Argentina,2000,591,63265.78,17.66,"Rice, paddy",47798
Argentina,2000,591,63265.78,17.66,Sorghum,46477
Argentina,2000,591,63265.78,17.66,Soybeans,23312
Argentina,2000,591,63265.78,17.66,Sweet potatoes,151462
Argentina,2000,591,63265.78,17.66,Wheat,24873
Argentina,2001,591,63700.17,17.71,Cassava,100000
Argentina,2001,591,63700.17,17.71,Maize,54553
Argentina,2001,591,63700.17,17.71,Potatoes,283768
Argentina,2001,591,63700.17,17.71,"Rice, paddy",57495
Argentina,2001,591,63700.17,17.71,Sorghum,47429
Argentina,2001,591,63700.17,17.71,Soybeans,25846
Argentina,2001,591,63700.17,17.71,Sweet potatoes,155212
Argentina,2001,591,63700.17,17.71,Wheat,24934
Argentina,2001,591,63700.17,18.42,Cassava,100000
Argentina,2001,591,63700.17,18.42,Maize,54553
Argentina,2001,591,63700.17,18.42,Potatoes,283768
Argentina,2001,591,63700.17,18.42,"Rice, paddy",57495
Argentina,2001,591,63700.17,18.42,Sorghum,47429
Argentina,2001,591,63700.17,18.42,Soybeans,25846
Argentina,2001,591,63700.17,18.42,Sweet potatoes,155212
Argentina,2001,591,63700.17,18.42,Wheat,24934
Argentina,2002,591,64134.56,17.58,Cassava,100000
Argentina,2002,591,64134.56,17.58,Maize,60791
Argentina,2002,591,64134.56,17.58,Potatoes,251347
Argentina,2002,591,64134.56,17.58,"Rice, paddy",57197
Argentina,2002,591,64134.56,17.58,Sorghum,52691
Argentina,2002,591,64134.56,17.58,Soybeans,26304
Argentina,2002,591,64134.56,17.58,Sweet potatoes,155890
Argentina,2002,591,64134.56,17.58,Wheat,22398
Argentina,2002,591,64134.56,18.07,Cassava,100000
Argentina,2002,591,64134.56,18.07,Maize,60791
Argentina,2002,591,64134.56,18.07,Potatoes,251347
Argentina,2002,591,64134.56,18.07,"Rice, paddy",57197
Argentina,2002,591,64134.56,18.07,Sorghum,52691
Argentina,2002,591,64134.56,18.07,Soybeans,26304
Argentina,2002,591,64134.56,18.07,Sweet potatoes,155890
Argentina,2002,591,64134.56,18.07,Wheat,22398
Argentina,2004,591,65003.34,17.67,Cassava,100000
Argentina,2004,591,65003.34,17.67,Maize,63931
Argentina,2004,591,65003.34,17.67,Potatoes,288717
Argentina,2004,591,65003.34,17.67,"Rice, paddy",62661
Argentina,2004,591,65003.34,17.67,Sorghum,45531
Argentina,2004,591,65003.34,17.67,Soybeans,22075
Argentina,2004,591,65003.34,17.67,Sweet potatoes,154867
Argentina,2004,591,65003.34,17.67,Wheat,25441
Argentina,2004,591,65003.34,18.11,Cassava,100000
Argentina,2004,591,65003.34,18.11,Maize,63931
Argentina,2004,591,65003.34,18.11,Potatoes,288717
Argentina,2004,591,65003.34,18.11,"Rice, paddy",62661
Argentina,2004,591,65003.34,18.11,Sorghum,45531
Argentina,2004,591,65003.34,18.11,Soybeans,22075
Argentina,2004,591,65003.34,18.11,Sweet potatoes,154867
Argentina,2004,591,65003.34,18.11,Wheat,25441
Argentina,2005,591,65437.73,17.32,Cassava,100000
Argentina,2005,591,65437.73,17.32,Maize,73587
Argentina,2005,591,65437.73,17.32,Potatoes,283917
Argentina,2005,591,65437.73,17.32,"Rice, paddy",60165
Argentina,2005,591,65437.73,17.32,Sorghum,51872
Argentina,2005,591,65437.73,17.32,Soybeans,27287
Argentina,2005,591,65437.73,17.32,Sweet potatoes,154472
Argentina,2005,591,65437.73,17.32,Wheat,26356
Argentina,2005,591,65437.73,17.83,Cassava,100000
Argentina,2005,591,65437.73,17.83,Maize,73587
Argentina,2005,591,65437.73,17.83,Potatoes,283917
Argentina,2005,591,65437.73,17.83,"Rice, paddy",60165
Argentina,2005,591,65437.73,17.83,Sorghum,51872
Argentina,2005,591,65437.73,17.83,Soybeans,27287
Argentina,2005,591,65437.73,17.83,Sweet potatoes,154472
Argentina,2005,591,65437.73,17.83,Wheat,26356
Argentina,2006,591,65872.12,18.1,Cassava,100000
Argentina,2006,591,65872.12,18.1,Maize,59030
Argentina,2006,591,65872.12,18.1,Potatoes,285828
Argentina,2006,591,65872.12,18.1,"Rice, paddy",70610
Argentina,2006,591,65872.12,18.1,Sorghum,46778
Argentina,2006,591,65872.12,18.1,Soybeans,26793
Argentina,2006,591,65872.12,18.1,Sweet potatoes,143478
Argentina,2006,591,65872.12,18.1,Wheat,25302
Argentina,2006,591,65872.12,18.35,Cassava,100000
Argentina,2006,591,65872.12,18.35,Maize,59030
Argentina,2006,591,65872.12,18.35,Potatoes,285828
Argentina,2006,591,65872.12,18.35,"Rice, paddy",70610
Argentina,2006,591,65872.12,18.35,Sorghum,46778
Argentina,2006,591,65872.12,18.35,Soybeans,26793
Argentina,2006,591,65872.12,18.35,Sweet potatoes,143478
Argentina,2006,591,65872.12,18.35,Wheat,25302
Argentina,2007,591,81582.64,16.71,Cassava,100000
Argentina,2007,591,81582.64,16.71,Maize,76655
Argentina,2007,591,81582.64,16.71,Potatoes,286765
Argentina,2007,591,81582.64,16.71,"Rice, paddy",65604
Argentina,2007,591,81582.64,16.71,Sorghum,47021
Argentina,2007,591,81582.64,16.71,Soybeans,29712
Argentina,2007,591,81582.64,16.71,Sweet potatoes,141667
Argentina,2007,591,81582.64,16.71,Wheat,26234
Argentina,2007,591,81582.64,17.14,Cassava,100000
Argentina,2007,591,81582.64,17.14,Maize,76655
Argentina,2007,591,81582.64,17.14,Potatoes,286765
Argentina,2007,591,81582.64,17.14,"Rice, paddy",65604
Argentina,2007,591,81582.64,17.14,Sorghum,47021
Argentina,2007,591,81582.64,17.14,Soybeans,29712
Argentina,2007,591,81582.64,17.14,Sweet potatoes,141667
Argentina,2007,591,81582.64,17.14,Wheat,26234
Argentina,2008,591,87149.01,17.71,Cassava,100000
Argentina,2008,591,87149.01,17.71,Maize,64525
Argentina,2008,591,87149.01,17.71,Potatoes,279412
Argentina,2008,591,87149.01,17.71,"Rice, paddy",68278
Argentina,2008,591,87149.01,17.71,Sorghum,47474
Argentina,2008,591,87149.01,17.71,Soybeans,28216
Argentina,2008,591,87149.01,17.71,Sweet potatoes,145105
Argentina,2008,591,87149.01,17.71,Wheat,28271
Argentina,2008,591,87149.01,18.39,Cassava,100000
Argentina,2008,591,87149.01,18.39,Maize,64525
Argentina,2008,591,87149.01,18.39,Potatoes,279412
Argentina,2008,591,87149.01,18.39,"Rice, paddy",68278
Argentina,2008,591,87149.01,18.39,Sorghum,47474
Argentina,2008,591,87149.01,18.39,Soybeans,28216
Argentina,2008,591,87149.01,18.39,Sweet potatoes,145105
Argentina,2008,591,87149.01,18.39,Wheat,28271
Argentina,2009,591,61586.56,18.16,Cassava,101695
Argentina,2009,591,61586.56,18.16,Maize,55760
Argentina,2009,591,61586.56,18.16,Potatoes,284439
Argentina,2009,591,61586.56,18.16,"Rice, paddy",68842
Argentina,2009,591,61586.56,18.16,Sorghum,38752
Argentina,2009,591,61586.56,18.16,Soybeans,18480
Argentina,2009,591,61586.56,18.16,Sweet potatoes,151208
Argentina,2009,591,61586.56,18.16,Wheat,19628
Argentina,2009,591,61586.56,18.09,Cassava,101695
Argentina,2009,591,61586.56,18.09,Maize,55760
Argentina,2009,591,61586.56,18.09,Potatoes,284439
Argentina,2009,591,61586.56,18.09,"Rice, paddy",68842
Argentina,2009,591,61586.56,18.09,Sorghum,38752
Argentina,2009,591,61586.56,18.09,Soybeans,18480
Argentina,2009,591,61586.56,18.09,Sweet potatoes,151208
Argentina,2009,591,61586.56,18.09,Wheat,19628
Argentina,2010,591,105915.04,17.33,Cassava,101000
Argentina,2010,591,105915.04,17.33,Maize,78040
Argentina,2010,591,105915.04,17.33,Potatoes,289849
Argentina,2010,591,105915.04,17.33,"Rice, paddy",57646
Argentina,2010,591,105915.04,17.33,Sorghum,48163
Argentina,2010,591,105915.04,17.33,Soybeans,29053
Argentina,2010,591,105915.04,17.33,Sweet potatoes,149382
Argentina,2010,591,105915.04,17.33,Wheat,27113
Argentina,2010,591,105915.04,17.84,Cassava,101000
Argentina,2010,591,105915.04,17.84,Maize,78040
Argentina,2010,591,105915.04,17.84,Potatoes,289849
Argentina,2010,591,105915.04,17.84,"Rice, paddy",57646
Argentina,2010,591,105915.04,17.84,Sorghum,48163
Argentina,2010,591,105915.04,17.84,Soybeans,29053
Argentina,2010,591,105915.04,17.84,Sweet potatoes,149382
Argentina,2010,591,105915.04,17.84,Wheat,27113
Argentina,2011,591,100424.62,17.58,Cassava,100000
Argentina,2011,591,100424.62,17.58,Maize,63503
Argentina,2011,591,100424.62,17.58,Potatoes,286657
Argentina,2011,591,100424.62,17.58,"Rice, paddy",67901
Argentina,2011,591,100424.62,17.58,Sorghum,44029
Argentina,2011,591,100424.62,17.58,Soybeans,26053
Argentina,2011,591,100424.62,17.58,Sweet potatoes,148754
Argentina,2011,591,100424.62,17.58,Wheat,35063
Argentina,2011,591,100424.62,17.93,Cassava,100000
Argentina,2011,591,100424.62,17.93,Maize,63503
Argentina,2011,591,100424.62,17.93,Potatoes,286657
Argentina,2011,591,100424.62,17.93,"Rice, paddy",67901
Argentina,2011,591,100424.62,17.93,Sorghum,44029
Argentina,2011,591,100424.62,17.93,Soybeans,26053
Argentina,2011,591,100424.62,17.93,Sweet potatoes,148754
Argentina,2011,591,100424.62,17.93,Wheat,35063
Argentina,2012,591,136185.08,18.18,Cassava,100000
Argentina,2012,591,136185.08,18.18,Maize,57346
Argentina,2012,591,136185.08,18.18,Potatoes,287821
Argentina,2012,591,136185.08,18.18,"Rice, paddy",66617
Argentina,2012,591,136185.08,18.18,Sorghum,46534
Argentina,2012,591,136185.08,18.18,Soybeans,22814
Argentina,2012,591,136185.08,18.18,Sweet potatoes,148126
Argentina,2012,591,136185.08,18.18,Wheat,32199
Argentina,2012,591,136185.08,18.43,Cassava,100000
Argentina,2012,591,136185.08,18.43,Maize,57346
Argentina,2012,591,136185.08,18.43,Potatoes,287821
Argentina,2012,591,136185.08,18.43,"Rice, paddy",66617
Argentina,2012,591,136185.08,18.43,Sorghum,46534
Argentina,2012,591,136185.08,18.43,Soybeans,22814
Argentina,2012,591,136185.08,18.43,Sweet potatoes,148126
Argentina,2012,591,136185.08,18.43,Wheat,32199
Argentina,2013,591,171945.54,16.45,Cassava,99459
Argentina,2013,591,171945.54,16.45,Maize,66037
Argentina,2013,591,171945.54,16.45,Potatoes,288984
Argentina,2013,591,171945.54,16.45,"Rice, paddy",67187
Argentina,2013,591,171945.54,16.45,Sorghum,40852
Argentina,2013,591,171945.54,16.45,Soybeans,25391
Argentina,2013,591,171945.54,16.45,Sweet potatoes,147498
Argentina,2013,591,171945.54,16.45,Wheat,26581
Argentina,2013,591,171945.54,16.88,Cassava,99459
Argentina,2013,591,171945.54,16.88,Maize,66037
Argentina,2013,591,171945.54,16.88,Potatoes,288984
Argentina,2013,591,171945.54,16.88,"Rice, paddy",67187
Argentina,2013,591,171945.54,16.88,Sorghum,40852
Argentina,2013,591,171945.54,16.88,Soybeans,25391
Argentina,2013,591,171945.54,16.88,Sweet potatoes,147498
Argentina,2013,591,171945.54,16.88,Wheat,26581
Armenia,1992,562,8,7.44,Maize,32344
Armenia,1992,562,8,7.44,Potatoes,111301
Armenia,1992,562,8,7.44,Wheat,21600
Armenia,1993,562,8,7.69,Maize,32261
Armenia,1993,562,8,7.69,Potatoes,134416
Armenia,1993,562,8,7.69,Wheat,22257
Armenia,1994,562,23,8.84,Maize,32667
Armenia,1994,562,23,8.84,Potatoes,131195
Armenia,1994,562,23,8.84,Wheat,17842
Armenia,1995,562,23.9,9.76,Maize,18261
Armenia,1995,562,23.9,9.76,Potatoes,131196
Armenia,1995,562,23.9,9.76,Wheat,25480
Armenia,1996,562,32,9.55,Maize,22239
Armenia,1996,562,32,9.55,Potatoes,129626
Armenia,1996,562,32,9.55,Wheat,23569
Armenia,1997,562,41.46,9.1,Maize,45548
Armenia,1997,562,41.46,9.1,Potatoes,109362
Armenia,1997,562,41.46,9.1,Wheat,17009
Armenia,1998,562,50.92,10.28,Maize,26082
Armenia,1998,562,50.92,10.28,Potatoes,134409
Armenia,1998,562,50.92,10.28,Wheat,20651
Armenia,1999,562,60.38,10.11,Maize,40303
Armenia,1999,562,60.38,10.11,Potatoes,130618
Armenia,1999,562,60.38,10.11,Wheat,19466
Armenia,2000,562,69.85,9.68,Maize,23178
Armenia,2000,562,69.85,9.68,Potatoes,87349
Armenia,2000,562,69.85,9.68,Wheat,16679
Armenia,2001,562,79.31,10.18,Maize,37913
Armenia,2001,562,79.31,10.18,Potatoes,114619
Armenia,2001,562,79.31,10.18,Wheat,22263
Armenia,2002,562,88.77,9.41,Maize,37380
Armenia,2002,562,88.77,9.41,Potatoes,122814
Armenia,2002,562,88.77,9.41,Wheat,23877
Armenia,2004,562,204.77,9.55,Maize,61791
Armenia,2004,562,204.77,9.55,Potatoes,161509
Armenia,2004,562,204.77,9.55,Wheat,23416
Armenia,2005,562,220.51,9.58,Maize,44692
Armenia,2005,562,220.51,9.58,Potatoes,164459
Armenia,2005,562,220.51,9.58,Wheat,20252
Armenia,2006,562,227.55,9.89,Maize,33271
Armenia,2006,562,227.55,9.89,Potatoes,163418
Armenia,2006,562,227.55,9.89,Wheat,14627
Armenia,2007,562,241.71,9.44,Maize,53262
Armenia,2007,562,241.71,9.44,Potatoes,184719
Armenia,2007,562,241.71,9.44,Wheat,25837
Armenia,2008,562,218.2,9.51,Maize,53424
Armenia,2008,562,218.2,9.51,Potatoes,189096
Armenia,2008,562,218.2,9.51,Wheat,24322
Armenia,2009,562,198.36,9.67,Maize,57763
Armenia,2009,562,198.36,9.67,Potatoes,185496
Armenia,2009,562,198.36,9.67,Wheat,22374
Armenia,2010,562,278.72,11.31,Maize,46724
Armenia,2010,562,278.72,11.31,Potatoes,170146
Armenia,2010,562,278.72,11.31,Wheat,21192
Armenia,2011,562,278.72,8.93,Maize,54257
Armenia,2011,562,278.72,8.93,Potatoes,194426
Armenia,2011,562,278.72,8.93,Wheat,28800
Armenia,2012,562,278.72,10.2,Maize,62215
Armenia,2012,562,278.72,10.2,Potatoes,207151
Armenia,2012,562,278.72,10.2,Wheat,26010
Armenia,2013,562,278.72,11.08,Maize,67114
Armenia,2013,562,278.72,11.08,Potatoes,215290
Armenia,2013,562,278.72,11.08,Wheat,31273
Australia,1990,534,17866,16.8,Maize,41821
Australia,1990,534,17866,16.8,Potatoes,289832
Australia,1990,534,17866,16.8,"Rice, paddy",88000
Australia,1990,534,17866,16.8,Sorghum,24883
Australia,1990,534,17866,16.8,Soybeans,15718
Australia,1990,534,17866,16.8,Sweet potatoes,137140
Australia,1990,534,17866,16.8,Wheat,16344
Australia,1990,534,17866,20.06,Maize,41821
Australia,1990,534,17866,20.06,Potatoes,289832
Australia,1990,534,17866,20.06,"Rice, paddy",88000
Australia,1990,534,17866,20.06,Sorghum,24883
Australia,1990,534,17866,20.06,Soybeans,15718
Australia,1990,534,17866,20.06,Sweet potatoes,137140
Australia,1990,534,17866,20.06,Wheat,16344
Australia,1990,534,17866,12.11,Maize,41821
Australia,1990,534,17866,12.11,Potatoes,289832
Australia,1990,534,17866,12.11,"Rice, paddy",88000
Australia,1990,534,17866,12.11,Sorghum,24883
Australia,1990,534,17866,12.11,Soybeans,15718
Australia,1990,534,17866,12.11,Sweet potatoes,137140
Australia,1990,534,17866,12.11,Wheat,16344
Australia,1990,534,17866,14.16,Maize,41821
Australia,1990,534,17866,14.16,Potatoes,289832
Australia,1990,534,17866,14.16,"Rice, paddy",88000
Australia,1990,534,17866,14.16,Sorghum,24883
Australia,1990,534,17866,14.16,Soybeans,15718
Australia,1990,534,17866,14.16,Sweet potatoes,137140
Australia,1990,534,17866,14.16,Wheat,16344
Australia,1990,534,17866,18.05,Maize,41821
Australia,1990,534,17866,18.05,Potatoes,289832
Australia,1990,534,17866,18.05,"Rice, paddy",88000
Australia,1990,534,17866,18.05,Sorghum,24883
Australia,1990,534,17866,18.05,Soybeans,15718
Australia,1990,534,17866,18.05,Sweet potatoes,137140
Australia,1990,534,17866,18.05,Wheat,16344
Australia,1990,534,17866,17.47,Maize,41821
Australia,1990,534,17866,17.47,Potatoes,289832
Australia,1990,534,17866,17.47,"Rice, paddy",88000
Australia,1990,534,17866,17.47,Sorghum,24883
Australia,1990,534,17866,17.47,Soybeans,15718
Australia,1990,534,17866,17.47,Sweet potatoes,137140
Australia,1990,534,17866,17.47,Wheat,16344
Australia,1991,534,17866,16.78,Maize,39938
Australia,1991,534,17866,16.78,Potatoes,285359
Australia,1991,534,17866,16.78,"Rice, paddy",88427
Australia,1991,534,17866,16.78,Sorghum,19865
Australia,1991,534,17866,16.78,Soybeans,15551
Australia,1991,534,17866,16.78,Sweet potatoes,151142
Australia,1991,534,17866,16.78,Wheat,14698
Australia,1991,534,17866,20.29,Maize,39938
Australia,1991,534,17866,20.29,Potatoes,285359
Australia,1991,534,17866,20.29,"Rice, paddy",88427
Australia,1991,534,17866,20.29,Sorghum,19865
Australia,1991,534,17866,20.29,Soybeans,15551
Australia,1991,534,17866,20.29,Sweet potatoes,151142
Australia,1991,534,17866,20.29,Wheat,14698
Australia,1991,534,17866,12.22,Maize,39938
Australia,1991,534,17866,12.22,Potatoes,285359
Australia,1991,534,17866,12.22,"Rice, paddy",88427
Australia,1991,534,17866,12.22,Sorghum,19865
Australia,1991,534,17866,12.22,Soybeans,15551
Australia,1991,534,17866,12.22,Sweet potatoes,151142
Australia,1991,534,17866,12.22,Wheat,14698
Australia,1991,534,17866,13.77,Maize,39938
Australia,1991,534,17866,13.77,Potatoes,285359
Australia,1991,534,17866,13.77,"Rice, paddy",88427
Australia,1991,534,17866,13.77,Sorghum,19865
Australia,1991,534,17866,13.77,Soybeans,15551
Australia,1991,534,17866,13.77,Sweet potatoes,151142
Australia,1991,534,17866,13.77,Wheat,14698
Australia,1991,534,17866,18.73,Maize,39938
Australia,1991,534,17866,18.73,Potatoes,285359
Australia,1991,534,17866,18.73,"Rice, paddy",88427
Australia,1991,534,17866,18.73,Sorghum,19865
Australia,1991,534,17866,18.73,Soybeans,15551
Australia,1991,534,17866,18.73,Sweet potatoes,151142
Australia,1991,534,17866,18.73,Wheat,14698
Australia,1991,534,17866,17.85,Maize,39938
Australia,1991,534,17866,17.85,Potatoes,285359
Australia,1991,534,17866,17.85,"Rice, paddy",88427
Australia,1991,534,17866,17.85,Sorghum,19865
Australia,1991,534,17866,17.85,Soybeans,15551
Australia,1991,534,17866,17.85,Sweet potatoes,151142
Australia,1991,534,17866,17.85,Wheat,14698
Australia,1992,534,22234,15.78,Maize,51721
Australia,1992,534,22234,15.78,Potatoes,289220
Australia,1992,534,22234,15.78,"Rice, paddy",88346
Australia,1992,534,22234,15.78,Sorghum,25431
Australia,1992,534,22234,15.78,Soybeans,21141
Australia,1992,534,22234,15.78,Sweet potatoes,127548
Australia,1992,534,22234,15.78,Wheat,17812
Australia,1992,534,22234,19.79,Maize,51721
Australia,1992,534,22234,19.79,Potatoes,289220
Australia,1992,534,22234,19.79,"Rice, paddy",88346
Australia,1992,534,22234,19.79,Sorghum,25431
Australia,1992,534,22234,19.79,Soybeans,21141
Australia,1992,534,22234,19.79,Sweet potatoes,127548
Australia,1992,534,22234,19.79,Wheat,17812
Australia,1992,534,22234,11.21,Maize,51721
Australia,1992,534,22234,11.21,Potatoes,289220
Australia,1992,534,22234,11.21,"Rice, paddy",88346
Australia,1992,534,22234,11.21,Sorghum,25431
Australia,1992,534,22234,11.21,Soybeans,21141
Australia,1992,534,22234,11.21,Sweet potatoes,127548
Australia,1992,534,22234,11.21,Wheat,17812
Australia,1992,534,22234,13.31,Maize,51721
Australia,1992,534,22234,13.31,Potatoes,289220
Australia,1992,534,22234,13.31,"Rice, paddy",88346
Australia,1992,534,22234,13.31,Sorghum,25431
Australia,1992,534,22234,13.31,Soybeans,21141
Australia,1992,534,22234,13.31,Sweet potatoes,127548
Australia,1992,534,22234,13.31,Wheat,17812
Australia,1992,534,22234,18.45,Maize,51721
Australia,1992,534,22234,18.45,Potatoes,289220
Australia,1992,534,22234,18.45,"Rice, paddy",88346
Australia,1992,534,22234,18.45,Sorghum,25431
Australia,1992,534,22234,18.45,Soybeans,21141
Australia,1992,534,22234,18.45,Sweet potatoes,127548
Australia,1992,534,22234,18.45,Wheat,17812
Australia,1992,534,22234,16.89,Maize,51721
Australia,1992,534,22234,16.89,Potatoes,289220
Australia,1992,534,22234,16.89,"Rice, paddy",88346
Australia,1992,534,22234,16.89,Sorghum,25431
Australia,1992,534,22234,16.89,Soybeans,21141
Australia,1992,534,22234,16.89,Sweet potatoes,127548
Australia,1992,534,22234,16.89,Wheat,17812
Australia,1993,534,23899,16.71,Maize,44261
Australia,1993,534,23899,16.71,Potatoes,290981
Australia,1993,534,23899,16.71,"Rice, paddy",76400
Australia,1993,534,23899,16.71,Sorghum,12834
Australia,1993,534,23899,16.71,Soybeans,16168
Australia,1993,534,23899,16.71,Sweet potatoes,132702
Australia,1993,534,23899,16.71,Wheat,19658
Australia,1993,534,23899,20.19,Maize,44261
Australia,1993,534,23899,20.19,Potatoes,290981
Australia,1993,534,23899,20.19,"Rice, paddy",76400
Australia,1993,534,23899,20.19,Sorghum,12834
Australia,1993,534,23899,20.19,Soybeans,16168
Australia,1993,534,23899,20.19,Sweet potatoes,132702
Australia,1993,534,23899,20.19,Wheat,19658
Australia,1993,534,23899,11.84,Maize,44261
Australia,1993,534,23899,11.84,Potatoes,290981
Australia,1993,534,23899,11.84,"Rice, paddy",76400
Australia,1993,534,23899,11.84,Sorghum,12834
Australia,1993,534,23899,11.84,Soybeans,16168
Australia,1993,534,23899,11.84,Sweet potatoes,132702
Australia,1993,534,23899,11.84,Wheat,19658
Australia,1993,534,23899,13.81,Maize,44261
Australia,1993,534,23899,13.81,Potatoes,290981
Australia,1993,534,23899,13.81,"Rice, paddy",76400
Australia,1993,534,23899,13.81,Sorghum,12834
Australia,1993,534,23899,13.81,Soybeans,16168
Australia,1993,534,23899,13.81,Sweet potatoes,132702
Australia,1993,534,23899,13.81,Wheat,19658
Australia,1993,534,23899,18.03,Maize,44261
